run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,awrp-peak-value,risk-premium-peak-value,outcome-tau-c-leads-frac-deescalation
717,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,77,0.9,0.1,0,0,0.1,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.28148471673903347,0.9422025062238699,0.2372145911876446,0.8499999999999999,116.12537779131493,Selective_Passage,0,0,0,0,0.3825539597810953,46.12537779131493,1,0.21476936444834738,54.044426859617374,0.4,53.644426859617376,10.025398757736596,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4864864864864865,0.5128205128205128,0.08439454832789611,1,-6,0,0,71,21,-1,-1,65,-50,-1,-1,2.5,1.25,1,0,0,0,0,0.6468929747744425,50.37691475851252,1
718,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,26,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32793849024969024,1,0.047914496232265874,0.9199999999999999,109.32050004808079,Ground_War,1,0,0,1,0.38377154719642204,39.32050004808079,0.7798241432318934,0.21620182023108475,49.01640278558849,0.8,48.21640278558849,11.861203650010275,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,3,0.375,0,0.05747047206509281,0,-1,0,0,-1,11,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,41.71805644565051,0
719,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,113.44680072842698,Selective_Passage,0,0,0,0,0.3497026366352124,43.44680072842697,1,0.17612074898260285,49.51818872,0.6500000000000004,48.86818872,7.2285173220973675,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0.4727272727272727,0.07794221228577604,0,-1,0,0,39,20,-1,-1,-1,-19,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,47.11939024573649,1
720,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.324127350393794,1,0,0.97,110.05727472404195,Selective_Passage,0,0,0,0,0.3432043245784986,40.05727472404194,0.9647168156060301,0.16847567597470417,43.06913979697542,10.77,32.299139796975425,-9.23587491317442,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.46938775510204084,0.463768115942029,0.2021192316503882,1,-38,0,0,80,17,-1,-1,42,-63,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,50.20458734316782,1
721,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,41,0.9066666666666666,0.09333333333333334,0,0,0.09333333333333334,0.355,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2918943086295118,0.980471164760712,0.9972766066507668,0.97,112.73857965013548,Selective_Passage,0,0,0,0,0.37610972923207886,42.738579650135485,1,0.20718791674362216,47.77761204899623,10.6,37.17761204899623,-6.620199525165781,0.25,0.16000000000000003,0,1,0,0.02666666666666667,4,42,0,0,0,1,2,1,0.4797297297297297,0.5092592592592593,0.205250767192959,1,0,0,0,41,27,-1,-1,41,-14,-1,-1,2.5,1.25,1,0,1,0,0,0.6535756458249546,53.77618233009617,1
722,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,87,0.7266666666666667,0.2733333333333333,0,0,0.2733333333333333,0.4449999999999998,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3198306981321768,1,0,0.97,113.26288233390864,Selective_Passage,0,0,0,0,0.3854813730242851,43.262882333908635,0.9508095081523432,0.21821338002857069,48.67714857953763,0.8,47.87714857953763,6.152354994172001,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.4666666666666667,0.10069632036949851,1,54,0,0,29,15,-1,-1,83,-14,-1,-1,1,1.25,1,0,0,0,0,0.6261561798604716,48.107089200039894,1
723,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,22,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3208233917054194,1,0.30013852489705845,0.97,116.45502659740276,Ground_War,1,0,0,1,0.4745752573604972,46.45502659740276,0.8850342519550048,0.32302971454176144,50.61984227261444,0,50.61984227261444,5.553087566948911,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.35,0,0.05541913572703915,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.655900033063479,49.18057135654443,0
724,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3192444069985783,1,0,0.97,112.269874038484,Selective_Passage,0,0,0,0,0.3875152515068688,42.269874038484005,0.9560513643643314,0.22060617824337503,45.96677182417742,10.05,35.91677182417742,-7.563216921793554,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4864864864864865,0.4824561403508772,0.13381195215011077,1,1,0,0,35,15,-1,-1,36,-20,-1,-1,1,1.25,1,0,0,0,0,0.613776226477641,48.79988143845803,1
725,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.16000000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3088351515467215,1,0.5911596521159674,0.97,111.34532060781527,Selective_Passage,0,0,0,0,0.3616918317332879,41.34532060781527,0.9538665784330094,0.19022568439210344,43.57686920760702,10.49,33.086869207607016,-9.831489762152678,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,2,0.4864864864864865,0.51,0.18912559579429375,1,-8,0,0,49,28,-1,-1,41,-21,-1,-1,2.5,1.25,1,0,0,0,0,0.6466611379573733,50.988562955461845,1
726,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3145840556683336,1,0,0.97,112.00312029321384,Selective_Passage,0,0,0,0,0.3632116161895196,42.00312029321383,0.9977181919360777,0.19201366610531717,46.67917524193735,1.2000000000000002,45.47917524193735,4.634739931631351,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.46258503401360546,0.375,0.08874342128375207,0,-1,0,0,141,11,-1,-1,-1,-130,-1,-1,1,1.25,1,0,0,0,0,0.6229236695776568,46.093626399259165,1
727,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3101983266492678,1,0.19479878092493175,0.97,115.36753114285858,Selective_Passage,0,0,0,0,0.3627872424549071,45.367531142858574,1,0.19151440288812602,46.89167028073075,0,46.89167028073075,2.032185517162901,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.4527027027027027,0.45390070921985815,0.04694285410433729,0,-1,0,0,8,21,-1,-1,-1,13,-1,-1,2.5,1.25,1,0,0,0,0,0.6463628167115851,47.60211004999405,0
728,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2756356004545213,0.8131253574919236,0.6774558162849433,0.9099999999999999,119.90354245907923,Ground_War,1,0,0,1,0.4831376636541051,49.90354245907923,1,0.3331031337107119,55.06455263595856,0.4,54.664552635958565,6.348013569172444,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.125,0,0.008339111149069768,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6162000103011102,50.3231931602184,0
729,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,88,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3140168081996342,1,0.06346016024267565,0.97,114.19092626334907,Ground_War,1,0,0,1,0.38390626558993424,44.19092626334907,0.9907590887863905,0.21636031245874615,52.21670675656661,0.4000000000000001,51.81670675656661,10.167707324290049,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.45348837209302323,0,0.0600578637186802,0,-1,0,0,-1,29,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6569399371501573,47.014517764020056,0
730,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,65,0.8733333333333333,0.12666666666666668,0,0,0.12666666666666668,0.24000000000000027,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30171081922365345,1,0.02911246822989076,0.9099999999999999,113.19695542386282,Selective_Passage,0,0,0,0,0.3880225278464199,43.19695542386281,1,0.2212029739369646,50.04814559260656,0.9,49.14814559260656,7.934920224991664,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.44594594594594594,0,0.11041343188859634,1,-1,0,0,-1,16,-1,-1,118,-1,-1,-1,1,1.25,1,0,0,0,0,0.6902802737876162,48.558461843202224,0
731,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2503654678676848,0.3209152669041563,0.9981904574348519,0.98,127.45222135952508,Ground_War,1,0,0,1,0.6137553093294498,57.45222135952509,1,0.4867709521522938,60.49195970691093,0,60.49195970691093,4.052984463181126,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6599772438566511,57.45222135952509,0
732,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3162215024865882,1,0,0.97,112.88007839991116,Selective_Passage,0,0,0,0,0.3787584898836031,42.88007839991115,0.9830782625832548,0.21030410574541542,49.22886735159565,1,48.22886735159565,7.1317186022460035,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.44594594594594594,0,0.14790460821677437,1,-1,0,0,-1,17,-1,-1,116,-1,-1,-1,1,1.25,1,0,0,0,0,0.6296473288542035,50.32309623242266,0
733,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29636146715678263,1,0.9283321696908524,0.97,115.96804108782764,Selective_Passage,0,0,0,0,0.3828992903849686,45.96804108782764,0.9846489657132222,0.2151756357470219,47.28246555425908,0.10000000000000002,47.18246555425908,1.619232621908587,0.25,0.16000000000000003,0,1,0,0.04666666666666667,7,55,0,0,1,0,2,0,0.4965986394557823,0.5052631578947369,0.16749385797665478,1,-21,0,0,54,27,-1,-1,33,-27,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,55.21645879525367,1
734,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3143967602171971,1,0,0.97,112.81871783735976,Selective_Passage,0,0,0,0,0.37600502911200373,42.818717837359756,0.9993927453580121,0.20706474013176912,46.707806113317076,10.3,36.40780611331708,-7.632037766717474,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4594594594594595,0,0.1987190779541565,1,-1,0,0,-1,13,-1,-1,27,-1,-1,-1,1,1.25,1,0,0,0,0,0.6356339903036785,53.43783517026002,0
735,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.24410507026135916,0.25691593289714887,1,0.97,126.44238591181298,Ground_War,1,0,0,1,0.5604766130619179,56.44238591181298,1,0.424090133014021,59.726091451640016,0,59.726091451640016,4.3782740531027144,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,56.44238591181298,0
736,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14500000000000002,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3181414750323706,1,0,0.97,113.25660321996263,Selective_Passage,0,0,0,0,0.3822628915096181,43.25660321996263,0.9659123539770891,0.214426931187786,46.13537123795634,10.1,36.03537123795634,-8.596704740483673,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0.46236559139784944,0.09332455318263319,0,-1,0,0,56,13,-1,-1,-1,-43,-1,-1,1,1.25,1,0,0,0,0,0.6158844537647519,47.70902683182054,1
737,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,12,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.24688708855605948,0.2990881723875133,1,0.97,125.42175839229259,Ground_War,1,0,0,1,0.5921390040049508,55.42175839229258,1,0.4613400047117068,59.35621324632042,0.4,58.956213246320424,4.712606472037123,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,4,2,0.1,0,0.015454019095291986,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6548023209741177,56.291691263992604,0
738,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,51,0.7,0.3,0,0,0.3,0.38499999999999995,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3189484707785802,1,0,0.97,113.28640904463904,Selective_Passage,0,0,0,0,0.40678911699950937,43.286409044639036,0.9586972428780117,0.24328131411706982,51.61201003898698,0.9,50.71201003898698,9.90080132579726,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.47297297297297297,0.5,0.0517516026947123,1,27,0,0,51,18,-1,-1,78,-33,-1,-1,1,1.25,1,0,0,0,0,0.6363333091470429,45.64880802081969,1
739,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,137,0.9466666666666667,0.05333333333333334,0,0,0.05333333333333334,0.3,Military_Pause | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3322907718685051,1,0,0.97,107.64883890328241,Selective_Passage,0,0,0,0,0.3621864797088722,37.64883890328241,0.8575055657327257,0.19080762318690844,41.396856596608586,11.89,29.506856596608586,-9.692836079373599,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4594594594594595,0.4661016949152542,0.18208019348203472,1,5,0,0,31,27,-1,-1,36,-4,-1,-1,2.5,1.25,1,0,0,0,0,0.6493506051587283,46.02998802970725,1
740,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,12,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.336103339235619,1,0,0.98,111.15889843403525,Ground_War,1,0,0,1,0.4569095028259778,41.158898434035244,0.8232031038944012,0.30224647391291504,49.21137824039457,0.4,48.811378240394575,10.203306408479108,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.4,0,0.020878553515227605,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6565178093920636,42.036561022949016,0
741,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,33,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.308660310475065,1,0.26733302796335756,0.97,116.3730017753242,Ground_War,1,0,0,1,0.4123443984473621,46.3730017753242,1,0.24981693934983776,55.35626696004728,0.7000000000000006,54.656266960047276,11.044353579630766,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.3870967741935484,0,0.012976579781313575,0,-1,0,0,-1,23,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6466611379573733,46.98267622165412,0
742,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,108,0.8,0.2,0,0,0.2,0.325,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31851402363106274,1,0,0.97,110.08463030737646,Selective_Passage,0,0,0,0,0.36176139901336835,40.08463030737646,0.9625815067675537,0.1903075282510216,46.07842169141303,11.8,34.27842169141303,-6.912153114242173,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.5,0.5247524752475248,0.11373851174854542,0,-1,0,0,48,13,-1,-1,-1,-35,-1,-1,1,1.25,1,0,0,0,0,0.6410023778036785,45.22889783517643,1
743,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3090854679212269,1,0.6292565235321342,0.97,113.43816572698941,Selective_Passage,0,0,0,0,0.3661573201261739,43.4381657269894,0.9275858017469943,0.1954792001484399,46.040474288971204,0.9,45.140474288971205,2.269744749309069,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0,0.17005954683481836,1,-1,0,0,-1,25,-1,-1,48,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6463628167115851,52.33889438853992,0
744,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32252409016104844,1,0,0.98,115.4417847644259,Selective_Passage,0,0,0,0,0.38538416525590347,45.441784764425904,0.9446111672891027,0.2180990179481217,48.487166687620835,0,48.487166687620835,4.06050923092657,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4797297297297297,0.49038461538461536,0.11848025032536971,1,0,0,0,45,14,-1,-1,45,-31,-1,-1,1,1.25,1,0,0,0,0,0.6134325480690175,51.54936662644088,1
745,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.25073439877108933,0.3260720059623573,0.996834527364435,0.98,124.50463409533839,Accidental_War,0,1,0,1,0.5967033813218003,54.504634095338396,1,0.4667098603785886,59.03272321584011,0,59.03272321584011,6.037452160668948,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0.1111111111111111,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6549636697031697,54.504634095338396,0
746,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,14,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30523399721528616,1,0.4289210896394047,0.97,120.06459175795872,Ground_War,1,0,0,1,0.5043921249048582,50.06459175795872,1,0.3581083822410096,52.70017211695798,0,52.70017211695798,3.514107145332339,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.08333333333333333,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,1,0.618366524813148,50.06459175795872,0
747,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32769352312492456,1,0.010722266342681544,0.97,112.62334939122903,Selective_Passage,0,0,0,0,0.3947300111166858,42.62334939122902,0.8784775940521539,0.22909413072551274,50.249994194999886,0.4,49.84999419499989,9.635526405027825,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.5,0.5,0.2692501793751259,1,-42,0,0,79,32,-1,-1,37,-47,-1,-1,2.5,1.25,1,0,0,0,0,0.669961663554301,58.32823791154846,1
748,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30698563415587476,1,0.4406397775950409,0.98,118.82468912011953,Accidental_War,0,1,0,1,0.5107236479632655,48.82468912011952,1,0.36555723289795944,52.62660336545326,0,52.62660336545326,5.069218993778321,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.1111111111111111,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6548279815354469,48.82468912011952,0
